URL,Locality,Furnished,Open fire,Garden Area,Type of property,Terrace,Garden,Price,Subtype of property,Fully equipped kitchen,Surface of the land,Number of facades,State of the building,Surface area of the plot of land,Swimming pool,Living Area,Terrace Area,Number of rooms
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20211403,9000 Gent,,,,Apartment,,,389000,Apartment,,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20239940,8400 Oostende,,,,Apartment,,,390000,Apartment,,,,To renovate,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20033897,8660 De Panne,Yes,,,Apartment,Yes,,395000,Apartment,Installed,,,Good,,,,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/etterbeek/1040/20139450,1040 Etterbeek,No,,,Penthouse,,,399000,Penthouse,Hyper equipped,,2,As new,,,,3,2
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/11056175,2600 BERCHEM,,,,Apartment,,,399000,Apartment,,,,Good,,,,25,4
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20121763,8660 De Panne,,,,Apartment,,,399000,Apartment,Installed,,,As new,,,,37,1
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20157326,9000 Gent,No,,,Apartment,Yes,,399000,Apartment,,,,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20075862,8300 Knokke,,,,Apartment,Yes,,425000,Apartment,Installed,,2,Good,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11484325,8400 Oostende,,,,Apartment,Yes,,425000,Apartment,Installed,,,Just renovated,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20153893,8300 Knokke,No,,,Apartment,Yes,,445000,Apartment,,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/lochristi/9080/20224922,9080 Lochristi,,,,Apartment,Yes,,448000,Apartment,Installed,,,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20189527,8660 De Panne,,,,Apartment,,,449850,Apartment,Installed,,,As new,,,,52,2
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11403910,8400 Oostende,No,,,Apartment,,,450000,Apartment,,,,Good,,,,10,2
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10798997,8400 Oostende,No,,,Apartment,,,478000,Apartment,,,,To be done up,,,,,2
https://www.immoweb.be/en/classified/duplex/for-sale/bierbeek/3360/20158570,3360 Bierbeek,,,,Duplex,,,480180,Duplex,Installed,,,As new,,,,8,2
https://www.immoweb.be/en/classified/apartment/for-sale/wenduine/8420/20090433,8420 Wenduine,No,,,Apartment,Yes,,495000,Apartment,Hyper equipped,,,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/11105060,9600 RONSE,,,,Apartment,,,495000,Apartment,Installed,,2,Good,,,,188,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20211806,2000 Antwerpen,,,,Apartment,,,529000,Apartment,USA installed,,2,Good,,,,12,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20193227,2000 Antwerpen,,,,Apartment,,,529000,Apartment,USA installed,,2,Good,,,,12,2
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/20214434,8000 Brugge,No,,,Apartment,Yes,,545000,Apartment,Hyper equipped,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/11179111,8620 Nieuwpoort,Yes,,,Apartment,Yes,,549000,Apartment,Hyper equipped,,,As new,,,,,2
https://www.immoweb.be/en/classified/duplex/for-sale/bierbeek/3360/20158597,3360 Bierbeek,,,,Duplex,,,552499,Duplex,Installed,,4,As new,,,,7,3
https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20204076,8450 Bredene,,,,Apartment,,,555000,Apartment,,,,As new,,,,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/sint-genesius-rode/1640/20089353,1640 Sint-Genesius-Rode,,,,Penthouse,Yes,,560000,Penthouse,,,,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20224300,1160 Auderghem,,,,Apartment,,,550000,Apartment,USA hyper equipped,,3,Just renovated,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/duinbergen/8301/20170030,8301 Duinbergen,No,,,Apartment,Yes,,585000,Apartment,,,3,To be done up,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11395630,8300 Knokke,No,,,Apartment,Yes,,595000,Apartment,,,2,Good,,,,,2
https://www.immoweb.be/en/classified/duplex/for-sale/vorst/1190/20192226,1190 Vorst,,,,Duplex,,,599000,Duplex,USA installed,,2,As new,,,,36,2
https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/11437121,8420 De Haan,,,,Apartment,Yes,,599000,Apartment,,,,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10599019,8400 Oostende,No,,,Apartment,,,620000,Apartment,,,,To renovate,,,,,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-pierre/1150/10430548,1150 Woluwe-Saint-Pierre,No,,17,Ground floor,,,635000,Ground floor,Hyper equipped,,3,As new,,,,17,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20226476,8300 Knokke,,,,Apartment,Yes,,665000,Apartment,,,,Just renovated,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11264003,8300 Knokke,,,,Apartment,Yes,,669000,Apartment,Installed,,2,Good,,,,,3
https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/20031273,1000 Bruxelles,No,,650,Ground floor,,,680000,Ground floor,Hyper equipped,,3,To renovate,,,,40,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10498034,8300 Knokke,Yes,,,Apartment,,,695000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/duinbergen/8301/20209319,8301 Duinbergen,No,,,Apartment,,,695000,Apartment,,,,To renovate,,,,16,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20124734,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20169983,8300 Knokke-Heist,No,,,Apartment,Yes,,710000,Apartment,Hyper equipped,,2,Just renovated,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20007559,8300 Knokke-Heist,No,,,Apartment,Yes,,710000,Apartment,Hyper equipped,,2,Just renovated,,,,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/20233200,1050 Ixelles,,,,Penthouse,,,745000,Penthouse,Hyper equipped,,4,As new,,,,80,2
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20224399,1050 Ixelles,No,,,Apartment,Yes,,780000,Apartment,Hyper equipped,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20117443,8300 Knokke,,,,Apartment,Yes,,799000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/destelbergen/9070/20100672,9070 Destelbergen,,,,Apartment,,,799000,Apartment,Hyper equipped,,,As new,,,,48,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20202347,8300 Knokke,,,,Apartment,Yes,,815000,Apartment,,,,To renovate,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20162560,1150 Woluwe-Saint-Pierre,,,1000,Apartment,,,850000,Apartment,Hyper equipped,,2,As new,,,,50,1
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20242814,8300 Knokke-Zoute,No,,,Apartment,,,875000,Apartment,Installed,,,Good,,,,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/knokke/8300/20232792,8300 Knokke,Yes,,,Penthouse,Yes,,899000,Penthouse,,,,As new,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20007558,8300 Knokke-Zoute,No,,,Apartment,Yes,,995000,Apartment,Hyper equipped,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/duinbergen/8301/10626636,8301 Duinbergen,,,,Apartment,Yes,,995000,Apartment,,,4,As new,,,,,3
https://www.immoweb.be/en/classified/penthouse/for-sale/turnhout/2300/11472170,2300 Turnhout,,,,Penthouse,Yes,,1095000,Penthouse,,,,Good,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20224648,2000 ANTWERPEN,,,,Apartment,,,1165000,Apartment,Installed,,,As new,,,,60,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20078383,8300 Knokke,Yes,,,Apartment,Yes,,1195000,Apartment,,,,Good,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11484999,8300 Knokke,Yes,,,Apartment,Yes,,1195000,Apartment,Hyper equipped,,2,As new,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11313036,8300 Knokke,,,,Apartment,Yes,,1335000,Apartment,Hyper equipped,,4,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20222876,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10759471,8300 Knokke-Heist,,,,Apartment,Yes,,1375000,Apartment,,,,Just renovated,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20065845,8300 Knokke,No,,,Apartment,Yes,,1445000,Apartment,,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20237207,8300 Knokke-Heist,No,,,Apartment,Yes,,1495000,Apartment,Hyper equipped,,2,Good,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20110693,1150 WOLUWE-SAINT-PIERRE,,,,Apartment,,,1600000,Apartment,Hyper equipped,,2,Just renovated,,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10727566,8300 Knokke,,,,Apartment,Yes,,1600000,Apartment,,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20036915,8300 Knokke-Heist,Yes,,,Apartment,Yes,,1650000,Apartment,Hyper equipped,,3,Good,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20211372,8300 Knokke-Zoute,No,,,Apartment,Yes,,1675000,Apartment,Installed,,,Just renovated,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11201980,8300 Knokke-Heist,,,,Apartment,Yes,,1695000,Apartment,,,,As new,,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20220964,8300 Knokke,,,,Apartment,Yes,,1695000,Apartment,Hyper equipped,,3,As new,,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20051671,8300 Knokke,,,,Apartment,Yes,,1950000,Apartment,,,,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20103338,8300 Knokke-Zoute,Yes,,,Apartment,Yes,,1955000,Apartment,,,,Good,,,,,3
https://www.immoweb.be/en/classified/duplex/for-sale/knokke-heist/8300/20208141,8300 Knokke-Heist,No,,,Duplex,,,1995000,Duplex,Hyper equipped,,,Good,,,,14,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20143147,8300 Knokke,No,,,Apartment,Yes,,1995000,Apartment,,,,Just renovated,,,,,3
https://www.immoweb.be/en/classified/penthouse/for-sale/knokke/8300/20054467,8300 Knokke,,,,Penthouse,Yes,,2350000,Penthouse,Hyper equipped,,2,As new,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11055189,8300 Knokke,,,,Apartment,Yes,,2375000,Apartment,,,,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11320789,8300 Knokke,,,,Apartment,Yes,,2395000,Apartment,,,,Just renovated,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20243740,8300 Knokke-Zoute,Yes,,,Apartment,Yes,,2400000,Apartment,Hyper equipped,,3,Just renovated,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20053619,8300 Knokke-Zoute,No,,,Apartment,Yes,,3850000,Apartment,Hyper equipped,,2,Good,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/chatelineau/6200/20266412,6200 CHÂTELINEAU,,,,Apartment,,,149000,Apartment,Semi equipped,,3,Good,,,,4,2
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20267141,1080 Molenbeek-Saint-Jean,,,,Apartment,,,295000,Apartment,Installed,,2,As new,,,,6,2
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20178501,1200 Woluwe-Saint-Lambert,No,,,Apartment,,,355000,Apartment,Installed,,2,Good,,,,2,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2600/20282762,2600 Antwerpen,No,,,Apartment,Yes,,385000,Apartment,Hyper equipped,,2,As new,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20309113,,No,,,Apartment,,,325000,Apartment,Hyper equipped,,2,As new,,,,5,1
https://www.immoweb.be/en/classified/penthouse/for-sale/knokke-heist/8300/20309672,8300 Knokke-Heist,,,,Penthouse,Yes,,1195000,Penthouse,,,,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/anzegem/8570/20261664,8570 Anzegem,No,,,Apartment,,,149500,Apartment,Installed,,2,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20211329,8800 Roeselare,,,,Apartment,,,229000,Apartment,Installed,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20262783,8620 NIEUWPOORT,Yes,,,Apartment,Yes,,355000,Apartment,Installed,,4,Good,,,,,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/forest/1190/20289961,1190 Forest,,,,Flat studio,,,210000,Flat studio,Hyper equipped,,2,As new,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20210155,9000 Gent,,,,Apartment,,,545000,Apartment,,,,Good,,,,8,3
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/20309524,6000 Charleroi,,,,Apartment,,,138000,Apartment,Installed,,,Good,,,,2,2
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/20309476,6000 Charleroi,Yes,,,Apartment,,,148000,Apartment,USA installed,,,As new,,,,4,2
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20286772,,,,100,Apartment,,,549000,Apartment,Installed,,4,As new,,,,25,3
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20285448,1200 Woluwe-Saint-Lambert,No,,,Apartment,Yes,,580000,Apartment,Hyper equipped,,2,Good,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20284391,9000 Gent,No,,,Apartment,,,875000,Apartment,Hyper equipped,,3,As new,,,,38,2
https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/20301156,,No,,,Apartment,,,219000,Apartment,Installed,,2,To be done up,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/merelbeke/9820/20298318,9820 Merelbeke,No,,,Apartment,,,339000,Apartment,Installed,,3,As new,,,,40,2
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11084137,9800 Deinze,,,,Apartment,,,255000,Apartment,Installed,,,Good,,,,12,1
https://www.immoweb.be/en/classified/apartment/for-sale/kruisem/9770/11458607,9770 Kruisem,,,,Apartment,,,305000,Apartment,Installed,,,Good,,,,16,2
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11036913,9800 Deinze,,,,Apartment,,,315000,Apartment,Installed,,,Good,,,,22,2
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11036918,9800 Deinze,,,,Apartment,,,360000,Apartment,Installed,,,Good,,,,21,2
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent/9000/20316488,9000 Gent,,,,New real estate project - Apartments,,,From417500To734000,New real estate project - Apartments,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11084139,9800 Deinze,,,,Apartment,,,425000,Apartment,Installed,,,Good,,,,21,2
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11036922,9800 Deinze,,,,Apartment,,,440000,Apartment,Installed,,,Good,,,,18,3
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11084138,9800 Deinze,,,,Apartment,,,550000,Apartment,Installed,,,Good,,,,26,3
https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/20253560,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/landegem/9850/20255738,9850 Landegem,,,,Apartment,Yes,,325000,Apartment,,,,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/heverlee/3001/20255678,3001 Heverlee,,,,Apartment,,,445000,Apartment,Installed,,,Good,,,,10,3
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20258517,9000 Gent,,,,Apartment,Yes,,419000,Apartment,,,2,Good,,,,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/20268574,1200 Woluwe-Saint-Lambert,No,,,Penthouse,,,826500,Penthouse,Hyper equipped,,2,As new,,,,61,3
https://www.immoweb.be/en/classified/duplex/for-sale/knokke/8300/20314389,8300 Knokke,,,,Duplex,,,895000,Duplex,,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/20275185,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/duplex/for-sale/zottegem/9620/20300373,9620 Zottegem,,,,Duplex,,,265000,Duplex,Installed,,2,As new,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20251441,1200 WOLUWE-SAINT-LAMBERT,Yes,,,Apartment,Yes,,370000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20213364,1030 Schaerbeek,No,,65,Apartment,,,395000,Apartment,Hyper equipped,,2,As new,,,,45,2
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20293403,8620 Nieuwpoort,Yes,,,Apartment,,,220000,Apartment,Installed,,2,Good,,,,7,
https://www.immoweb.be/en/classified/triplex/for-sale/saint-gilles/1060/20293272,1060 SAINT-GILLES,,,,Triplex,Yes,,560000,Triplex,,,2,,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/20293271,1060 SAINT-GILLES,,,,Apartment,Yes,,560000,Apartment,,,2,,,,,,3
https://www.immoweb.be/en/classified/ground-floor/for-sale/de-haan/8420/20309563,8420 De Haan,,,,Ground floor,,,85000,Ground floor,,,,Good,,,,,1
https://www.immoweb.be/en/classified/ground-floor/for-sale/brugge/8000/20308713,8000 Brugge,,,,Ground floor,,,249000,Ground floor,,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/20249588,9300 AALST,,,,Apartment,Yes,,225000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/duplex/for-sale/gent/9000/20248472,9000 Gent,,,,Duplex,,,519000,Duplex,Hyper equipped,,,Good,,,,14,2
https://www.immoweb.be/en/classified/apartment/for-sale/eeklo/9900/20267660,9900 Eeklo,,,,Apartment,,,195000,Apartment,,,,,,,,16,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2600/20294279,2600 Antwerpen,,,,Apartment,,,198000,Apartment,USA hyper equipped,,1,Good,,,,10,1
https://www.immoweb.be/en/classified/apartment/for-sale/wenduine/8420/20265068,8420 Wenduine,No,,,Apartment,Yes,,210000,Apartment,Installed,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20268652,2660 HOBOKEN,,,,Apartment,,,230000,Apartment,Installed,,4,Good,,,,12,2
https://www.immoweb.be/en/classified/loft/for-sale/uccle/1180/20213549,1180 Uccle,No,,,Loft,,,795000,Loft,Hyper equipped,,4,As new,,,,24,4
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20285233,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/torhout/8820/20245939,8820 Torhout,,,10,Apartment,Yes,,99000,Apartment,Hyper equipped,,2,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/20214518,8434 Westende,Yes,,,Apartment,,,129000,Apartment,,,,To be done up,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/zaventem-sint-stevens-woluwe/1932/20125874,1932 Zaventem Sint-Stevens-Woluwe,,,,Apartment,,,180000,Apartment,Semi equipped,,,Good,,,,16,1
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20281731,1030 Schaerbeek,No,,,Apartment,,,190000,Apartment,Installed,,2,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20271692,1140 Evere,Yes,,,Apartment,,,217000,Apartment,,,,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/20237806,1020 Bruxelles,,,,Apartment,,,219000,Apartment,Installed,,2,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/beersel/1650/20256558,1650 Beersel,No,,,Apartment,,,245000,Apartment,Semi equipped,,2,Good,,,,5,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/balen/2490/20283091,2490 Balen,,,53,Ground floor,,,245000,Ground floor,Installed,,2,,,,,8,2
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20232209,1150 Woluwe-Saint-Pierre,No,,,Apartment,,,260000,Apartment,Installed,,,Good,,,,6,1
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20233951,1200 Woluwe-Saint-Lambert,No,,,Apartment,,,260000,Apartment,Installed,,,Good,,,,6,1
https://www.immoweb.be/en/classified/ground-floor/for-sale/brugge/8000/20259977,8000 Brugge,No,,,Ground floor,,,265000,Ground floor,Hyper equipped,,2,Just renovated,,,,,2
